origin_index,origin_timestamp,split,history_start_index,history_end_index,history_steps,history_hours,maximum_interpolated_fraction,target_index_h60,target_timestamp_h60,target_index_h120,target_timestamp_h120,target_index_h240,target_timestamp_h240,target_index_h480,target_timestamp_h480
10459,2026-04-20 01:16:00,train,10100,10459,360,24,0.15,10474,2026-04-20 02:16:00,10489,2026-04-20 03:16:00,10519,2026-04-20 05:16:00,10579,2026-04-20 09:16:00
10462,2026-04-20 01:28:00,train,10103,10462,360,24,0.15,10477,2026-04-20 02:28:00,10492,2026-04-20 03:28:00,10522,2026-04-20 05:28:00,10582,2026-04-20 09:28:00
10463,2026-04-20 01:32:00,train,10104,10463,360,24,0.15,10478,2026-04-20 02:32:00,10493,2026-04-20 03:32:00,10523,2026-04-20 05:32:00,10583,2026-04-20 09:32:00
10464,2026-04-20 01:36:00,train,10105,10464,360,24,0.15,10479,2026-04-20 02:36:00,10494,2026-04-20 03:36:00,10524,2026-04-20 05:36:00,10584,2026-04-20 09:36:00
10465,2026-04-20 01:40:00,train,10106,10465,360,24,0.15,10480,2026-04-20 02:40:00,10495,2026-04-20 03:40:00,10525,2026-04-20 05:40:00,10585,2026-04-20 09:40:00
10467,2026-04-20 01:48:00,train,10108,10467,360,24,0.15,10482,2026-04-20 02:48:00,10497,2026-04-20 03:48:00,10527,2026-04-20 05:48:00,10587,2026-04-20 09:48:00
10469,2026-04-20 01:56:00,train,10110,10469,360,24,0.15,10484,2026-04-20 02:56:00,10499,2026-04-20 03:56:00,10529,2026-04-20 05:56:00,10589,2026-04-20 09:56:00
10470,2026-04-20 02:00:00,train,10111,10470,360,24,0.15,10485,2026-04-20 03:00:00,10500,2026-04-20 04:00:00,10530,2026-04-20 06:00:00,10590,2026-04-20 10:00:00
10471,2026-04-20 02:04:00,train,10112,10471,360,24,0.15,10486,2026-04-20 03:04:00,10501,2026-04-20 04:04:00,10531,2026-04-20 06:04:00,10591,2026-04-20 10:04:00
10472,2026-04-20 02:08:00,train,10113,10472,360,24,0.15,10487,2026-04-20 03:08:00,10502,2026-04-20 04:08:00,10532,2026-04-20 06:08:00,10592,2026-04-20 10:08:00
10474,2026-04-20 02:16:00,train,10115,10474,360,24,0.15,10489,2026-04-20 03:16:00,10504,2026-04-20 04:16:00,10534,2026-04-20 06:16:00,10594,2026-04-20 10:16:00
10475,2026-04-20 02:20:00,train,10116,10475,360,24,0.15,10490,2026-04-20 03:20:00,10505,2026-04-20 04:20:00,10535,2026-04-20 06:20:00,10595,2026-04-20 10:20:00
10476,2026-04-20 02:24:00,train,10117,10476,360,24,0.15,10491,2026-04-20 03:24:00,10506,2026-04-20 04:24:00,10536,2026-04-20 06:24:00,10596,2026-04-20 10:24:00
10477,2026-04-20 02:28:00,train,10118,10477,360,24,0.15,10492,2026-04-20 03:28:00,10507,2026-04-20 04:28:00,10537,2026-04-20 06:28:00,10597,2026-04-20 10:28:00
10479,2026-04-20 02:36:00,train,10120,10479,360,24,0.15,10494,2026-04-20 03:36:00,10509,2026-04-20 04:36:00,10539,2026-04-20 06:36:00,10599,2026-04-20 10:36:00
10480,2026-04-20 02:40:00,train,10121,10480,360,24,0.15,10495,2026-04-20 03:40:00,10510,2026-04-20 04:40:00,10540,2026-04-20 06:40:00,10600,2026-04-20 10:40:00
10481,2026-04-20 02:44:00,train,10122,10481,360,24,0.15,10496,2026-04-20 03:44:00,10511,2026-04-20 04:44:00,10541,2026-04-20 06:44:00,10601,2026-04-20 10:44:00
10482,2026-04-20 02:48:00,train,10123,10482,360,24,0.15,10497,2026-04-20 03:48:00,10512,2026-04-20 04:48:00,10542,2026-04-20 06:48:00,10602,2026-04-20 10:48:00
10483,2026-04-20 02:52:00,train,10124,10483,360,24,0.15,10498,2026-04-20 03:52:00,10513,2026-04-20 04:52:00,10543,2026-04-20 06:52:00,10603,2026-04-20 10:52:00
10484,2026-04-20 02:56:00,train,10125,10484,360,24,0.15,10499,2026-04-20 03:56:00,10514,2026-04-20 04:56:00,10544,2026-04-20 06:56:00,10604,2026-04-20 10:56:00
10485,2026-04-20 03:00:00,train,10126,10485,360,24,0.15,10500,2026-04-20 04:00:00,10515,2026-04-20 05:00:00,10545,2026-04-20 07:00:00,10605,2026-04-20 11:00:00
10487,2026-04-20 03:08:00,train,10128,10487,360,24,0.15,10502,2026-04-20 04:08:00,10517,2026-04-20 05:08:00,10547,2026-04-20 07:08:00,10607,2026-04-20 11:08:00
10491,2026-04-20 03:24:00,train,10132,10491,360,24,0.15,10506,2026-04-20 04:24:00,10521,2026-04-20 05:24:00,10551,2026-04-20 07:24:00,10611,2026-04-20 11:24:00
10492,2026-04-20 03:28:00,train,10133,10492,360,24,0.15,10507,2026-04-20 04:28:00,10522,2026-04-20 05:28:00,10552,2026-04-20 07:28:00,10612,2026-04-20 11:28:00
10493,2026-04-20 03:32:00,train,10134,10493,360,24,0.15,10508,2026-04-20 04:32:00,10523,2026-04-20 05:32:00,10553,2026-04-20 07:32:00,10613,2026-04-20 11:32:00
10494,2026-04-20 03:36:00,train,10135,10494,360,24,0.15,10509,2026-04-20 04:36:00,10524,2026-04-20 05:36:00,10554,2026-04-20 07:36:00,10614,2026-04-20 11:36:00
10499,2026-04-20 03:56:00,train,10140,10499,360,24,0.15,10514,2026-04-20 04:56:00,10529,2026-04-20 05:56:00,10559,2026-04-20 07:56:00,10619,2026-04-20 11:56:00
10500,2026-04-20 04:00:00,train,10141,10500,360,24,0.15,10515,2026-04-20 05:00:00,10530,2026-04-20 06:00:00,10560,2026-04-20 08:00:00,10620,2026-04-20 12:00:00
10501,2026-04-20 04:04:00,train,10142,10501,360,24,0.15,10516,2026-04-20 05:04:00,10531,2026-04-20 06:04:00,10561,2026-04-20 08:04:00,10621,2026-04-20 12:04:00
10502,2026-04-20 04:08:00,train,10143,10502,360,24,0.15,10517,2026-04-20 05:08:00,10532,2026-04-20 06:08:00,10562,2026-04-20 08:08:00,10622,2026-04-20 12:08:00
10509,2026-04-20 04:36:00,train,10150,10509,360,24,0.15,10524,2026-04-20 05:36:00,10539,2026-04-20 06:36:00,10569,2026-04-20 08:36:00,10629,2026-04-20 12:36:00
10510,2026-04-20 04:40:00,train,10151,10510,360,24,0.15,10525,2026-04-20 05:40:00,10540,2026-04-20 06:40:00,10570,2026-04-20 08:40:00,10630,2026-04-20 12:40:00
10513,2026-04-20 04:52:00,train,10154,10513,360,24,0.15,10528,2026-04-20 05:52:00,10543,2026-04-20 06:52:00,10573,2026-04-20 08:52:00,10633,2026-04-20 12:52:00
10514,2026-04-20 04:56:00,train,10155,10514,360,24,0.15,10529,2026-04-20 05:56:00,10544,2026-04-20 06:56:00,10574,2026-04-20 08:56:00,10634,2026-04-20 12:56:00
10515,2026-04-20 05:00:00,train,10156,10515,360,24,0.15,10530,2026-04-20 06:00:00,10545,2026-04-20 07:00:00,10575,2026-04-20 09:00:00,10635,2026-04-20 13:00:00
10516,2026-04-20 05:04:00,train,10157,10516,360,24,0.15,10531,2026-04-20 06:04:00,10546,2026-04-20 07:04:00,10576,2026-04-20 09:04:00,10636,2026-04-20 13:04:00
10522,2026-04-20 05:28:00,train,10163,10522,360,24,0.15,10537,2026-04-20 06:28:00,10552,2026-04-20 07:28:00,10582,2026-04-20 09:28:00,10642,2026-04-20 13:28:00
10525,2026-04-20 05:40:00,train,10166,10525,360,24,0.15,10540,2026-04-20 06:40:00,10555,2026-04-20 07:40:00,10585,2026-04-20 09:40:00,10645,2026-04-20 13:40:00
10527,2026-04-20 05:48:00,train,10168,10527,360,24,0.15,10542,2026-04-20 06:48:00,10557,2026-04-20 07:48:00,10587,2026-04-20 09:48:00,10647,2026-04-20 13:48:00
10528,2026-04-20 05:52:00,train,10169,10528,360,24,0.15,10543,2026-04-20 06:52:00,10558,2026-04-20 07:52:00,10588,2026-04-20 09:52:00,10648,2026-04-20 13:52:00
10529,2026-04-20 05:56:00,train,10170,10529,360,24,0.15,10544,2026-04-20 06:56:00,10559,2026-04-20 07:56:00,10589,2026-04-20 09:56:00,10649,2026-04-20 13:56:00
10530,2026-04-20 06:00:00,train,10171,10530,360,24,0.15,10545,2026-04-20 07:00:00,10560,2026-04-20 08:00:00,10590,2026-04-20 10:00:00,10650,2026-04-20 14:00:00
10532,2026-04-20 06:08:00,train,10173,10532,360,24,0.15,10547,2026-04-20 07:08:00,10562,2026-04-20 08:08:00,10592,2026-04-20 10:08:00,10652,2026-04-20 14:08:00
10533,2026-04-20 06:12:00,train,10174,10533,360,24,0.15,10548,2026-04-20 07:12:00,10563,2026-04-20 08:12:00,10593,2026-04-20 10:12:00,10653,2026-04-20 14:12:00
10537,2026-04-20 06:28:00,train,10178,10537,360,24,0.15,10552,2026-04-20 07:28:00,10567,2026-04-20 08:28:00,10597,2026-04-20 10:28:00,10657,2026-04-20 14:28:00
10539,2026-04-20 06:36:00,train,10180,10539,360,24,0.15,10554,2026-04-20 07:36:00,10569,2026-04-20 08:36:00,10599,2026-04-20 10:36:00,10659,2026-04-20 14:36:00
10541,2026-04-20 06:44:00,train,10182,10541,360,24,0.15,10556,2026-04-20 07:44:00,10571,2026-04-20 08:44:00,10601,2026-04-20 10:44:00,10661,2026-04-20 14:44:00
10542,2026-04-20 06:48:00,train,10183,10542,360,24,0.15,10557,2026-04-20 07:48:00,10572,2026-04-20 08:48:00,10602,2026-04-20 10:48:00,10662,2026-04-20 14:48:00
10543,2026-04-20 06:52:00,train,10184,10543,360,24,0.15,10558,2026-04-20 07:52:00,10573,2026-04-20 08:52:00,10603,2026-04-20 10:52:00,10663,2026-04-20 14:52:00
10544,2026-04-20 06:56:00,train,10185,10544,360,24,0.15,10559,2026-04-20 07:56:00,10574,2026-04-20 08:56:00,10604,2026-04-20 10:56:00,10664,2026-04-20 14:56:00
10545,2026-04-20 07:00:00,train,10186,10545,360,24,0.15,10560,2026-04-20 08:00:00,10575,2026-04-20 09:00:00,10605,2026-04-20 11:00:00,10665,2026-04-20 15:00:00
10547,2026-04-20 07:08:00,train,10188,10547,360,24,0.15,10562,2026-04-20 08:08:00,10577,2026-04-20 09:08:00,10607,2026-04-20 11:08:00,10667,2026-04-20 15:08:00
10548,2026-04-20 07:12:00,train,10189,10548,360,24,0.15,10563,2026-04-20 08:12:00,10578,2026-04-20 09:12:00,10608,2026-04-20 11:12:00,10668,2026-04-20 15:12:00
10552,2026-04-20 07:28:00,train,10193,10552,360,24,0.15,10567,2026-04-20 08:28:00,10582,2026-04-20 09:28:00,10612,2026-04-20 11:28:00,10672,2026-04-20 15:28:00
10553,2026-04-20 07:32:00,train,10194,10553,360,24,0.15,10568,2026-04-20 08:32:00,10583,2026-04-20 09:32:00,10613,2026-04-20 11:32:00,10673,2026-04-20 15:32:00
10559,2026-04-20 07:56:00,train,10200,10559,360,24,0.15,10574,2026-04-20 08:56:00,10589,2026-04-20 09:56:00,10619,2026-04-20 11:56:00,10679,2026-04-20 15:56:00
10560,2026-04-20 08:00:00,train,10201,10560,360,24,0.15,10575,2026-04-20 09:00:00,10590,2026-04-20 10:00:00,10620,2026-04-20 12:00:00,10680,2026-04-20 16:00:00
10561,2026-04-20 08:04:00,train,10202,10561,360,24,0.15,10576,2026-04-20 09:04:00,10591,2026-04-20 10:04:00,10621,2026-04-20 12:04:00,10681,2026-04-20 16:04:00
10562,2026-04-20 08:08:00,train,10203,10562,360,24,0.15,10577,2026-04-20 09:08:00,10592,2026-04-20 10:08:00,10622,2026-04-20 12:08:00,10682,2026-04-20 16:08:00
10564,2026-04-20 08:16:00,train,10205,10564,360,24,0.15,10579,2026-04-20 09:16:00,10594,2026-04-20 10:16:00,10624,2026-04-20 12:16:00,10684,2026-04-20 16:16:00
10570,2026-04-20 08:40:00,train,10211,10570,360,24,0.15,10585,2026-04-20 09:40:00,10600,2026-04-20 10:40:00,10630,2026-04-20 12:40:00,10690,2026-04-20 16:40:00
10573,2026-04-20 08:52:00,train,10214,10573,360,24,0.15,10588,2026-04-20 09:52:00,10603,2026-04-20 10:52:00,10633,2026-04-20 12:52:00,10693,2026-04-20 16:52:00
10574,2026-04-20 08:56:00,train,10215,10574,360,24,0.15,10589,2026-04-20 09:56:00,10604,2026-04-20 10:56:00,10634,2026-04-20 12:56:00,10694,2026-04-20 16:56:00
10575,2026-04-20 09:00:00,train,10216,10575,360,24,0.15,10590,2026-04-20 10:00:00,10605,2026-04-20 11:00:00,10635,2026-04-20 13:00:00,10695,2026-04-20 17:00:00
10580,2026-04-20 09:20:00,train,10221,10580,360,24,0.15,10595,2026-04-20 10:20:00,10610,2026-04-20 11:20:00,10640,2026-04-20 13:20:00,10700,2026-04-20 17:20:00
10582,2026-04-20 09:28:00,train,10223,10582,360,24,0.15,10597,2026-04-20 10:28:00,10612,2026-04-20 11:28:00,10642,2026-04-20 13:28:00,10702,2026-04-20 17:28:00
10589,2026-04-20 09:56:00,train,10230,10589,360,24,0.15,10604,2026-04-20 10:56:00,10619,2026-04-20 11:56:00,10649,2026-04-20 13:56:00,10709,2026-04-20 17:56:00
10590,2026-04-20 10:00:00,train,10231,10590,360,24,0.15,10605,2026-04-20 11:00:00,10620,2026-04-20 12:00:00,10650,2026-04-20 14:00:00,10710,2026-04-20 18:00:00
10592,2026-04-20 10:08:00,train,10233,10592,360,24,0.15,10607,2026-04-20 11:08:00,10622,2026-04-20 12:08:00,10652,2026-04-20 14:08:00,10712,2026-04-20 18:08:00
10593,2026-04-20 10:12:00,train,10234,10593,360,24,0.15,10608,2026-04-20 11:12:00,10623,2026-04-20 12:12:00,10653,2026-04-20 14:12:00,10713,2026-04-20 18:12:00
10595,2026-04-20 10:20:00,train,10236,10595,360,24,0.15,10610,2026-04-20 11:20:00,10625,2026-04-20 12:20:00,10655,2026-04-20 14:20:00,10715,2026-04-20 18:20:00
10599,2026-04-20 10:36:00,train,10240,10599,360,24,0.15,10614,2026-04-20 11:36:00,10629,2026-04-20 12:36:00,10659,2026-04-20 14:36:00,10719,2026-04-20 18:36:00
10605,2026-04-20 11:00:00,train,10246,10605,360,24,0.15,10620,2026-04-20 12:00:00,10635,2026-04-20 13:00:00,10665,2026-04-20 15:00:00,10725,2026-04-20 19:00:00
10606,2026-04-20 11:04:00,train,10247,10606,360,24,0.15,10621,2026-04-20 12:04:00,10636,2026-04-20 13:04:00,10666,2026-04-20 15:04:00,10726,2026-04-20 19:04:00
10983,2026-04-21 12:12:00,train,10624,10983,360,24,0.15,10998,2026-04-21 13:12:00,11013,2026-04-21 14:12:00,11043,2026-04-21 16:12:00,11103,2026-04-21 20:12:00
10985,2026-04-21 12:20:00,train,10626,10985,360,24,0.15,11000,2026-04-21 13:20:00,11015,2026-04-21 14:20:00,11045,2026-04-21 16:20:00,11105,2026-04-21 20:20:00
10990,2026-04-21 12:40:00,train,10631,10990,360,24,0.15,11005,2026-04-21 13:40:00,11020,2026-04-21 14:40:00,11050,2026-04-21 16:40:00,11110,2026-04-21 20:40:00
10994,2026-04-21 12:56:00,train,10635,10994,360,24,0.15,11009,2026-04-21 13:56:00,11024,2026-04-21 14:56:00,11054,2026-04-21 16:56:00,11114,2026-04-21 20:56:00
10996,2026-04-21 13:04:00,train,10637,10996,360,24,0.15,11011,2026-04-21 14:04:00,11026,2026-04-21 15:04:00,11056,2026-04-21 17:04:00,11116,2026-04-21 21:04:00
11006,2026-04-21 13:44:00,train,10647,11006,360,24,0.15,11021,2026-04-21 14:44:00,11036,2026-04-21 15:44:00,11066,2026-04-21 17:44:00,11126,2026-04-21 21:44:00
11007,2026-04-21 13:48:00,train,10648,11007,360,24,0.15,11022,2026-04-21 14:48:00,11037,2026-04-21 15:48:00,11067,2026-04-21 17:48:00,11127,2026-04-21 21:48:00
11009,2026-04-21 13:56:00,train,10650,11009,360,24,0.15,11024,2026-04-21 14:56:00,11039,2026-04-21 15:56:00,11069,2026-04-21 17:56:00,11129,2026-04-21 21:56:00
11012,2026-04-21 14:08:00,train,10653,11012,360,24,0.15,11027,2026-04-21 15:08:00,11042,2026-04-21 16:08:00,11072,2026-04-21 18:08:00,11132,2026-04-21 22:08:00
11013,2026-04-21 14:12:00,train,10654,11013,360,24,0.15,11028,2026-04-21 15:12:00,11043,2026-04-21 16:12:00,11073,2026-04-21 18:12:00,11133,2026-04-21 22:12:00
11025,2026-04-21 15:00:00,train,10666,11025,360,24,0.15,11040,2026-04-21 16:00:00,11055,2026-04-21 17:00:00,11085,2026-04-21 19:00:00,11145,2026-04-21 23:00:00
11027,2026-04-21 15:08:00,train,10668,11027,360,24,0.15,11042,2026-04-21 16:08:00,11057,2026-04-21 17:08:00,11087,2026-04-21 19:08:00,11147,2026-04-21 23:08:00
11030,2026-04-21 15:20:00,train,10671,11030,360,24,0.15,11045,2026-04-21 16:20:00,11060,2026-04-21 17:20:00,11090,2026-04-21 19:20:00,11150,2026-04-21 23:20:00
11032,2026-04-21 15:28:00,train,10673,11032,360,24,0.15,11047,2026-04-21 16:28:00,11062,2026-04-21 17:28:00,11092,2026-04-21 19:28:00,11152,2026-04-21 23:28:00
11036,2026-04-21 15:44:00,train,10677,11036,360,24,0.15,11051,2026-04-21 16:44:00,11066,2026-04-21 17:44:00,11096,2026-04-21 19:44:00,11156,2026-04-21 23:44:00
11041,2026-04-21 16:04:00,train,10682,11041,360,24,0.15,11056,2026-04-21 17:04:00,11071,2026-04-21 18:04:00,11101,2026-04-21 20:04:00,11161,2026-04-22 00:04:00
11045,2026-04-21 16:20:00,train,10686,11045,360,24,0.15,11060,2026-04-21 17:20:00,11075,2026-04-21 18:20:00,11105,2026-04-21 20:20:00,11165,2026-04-22 00:20:00
11061,2026-04-21 17:24:00,train,10702,11061,360,24,0.15,11076,2026-04-21 18:24:00,11091,2026-04-21 19:24:00,11121,2026-04-21 21:24:00,11181,2026-04-22 01:24:00
11066,2026-04-21 17:44:00,train,10707,11066,360,24,0.15,11081,2026-04-21 18:44:00,11096,2026-04-21 19:44:00,11126,2026-04-21 21:44:00,11186,2026-04-22 01:44:00
11073,2026-04-21 18:12:00,train,10714,11073,360,24,0.15,11088,2026-04-21 19:12:00,11103,2026-04-21 20:12:00,11133,2026-04-21 22:12:00,11193,2026-04-22 02:12:00
11083,2026-04-21 18:52:00,train,10724,11083,360,24,0.15,11098,2026-04-21 19:52:00,11113,2026-04-21 20:52:00,11143,2026-04-21 22:52:00,11203,2026-04-22 02:52:00
14557,2026-05-01 10:28:00,train,14198,14557,360,24,0.15,14572,2026-05-01 11:28:00,14587,2026-05-01 12:28:00,14617,2026-05-01 14:28:00,14677,2026-05-01 18:28:00
14560,2026-05-01 10:40:00,train,14201,14560,360,24,0.15,14575,2026-05-01 11:40:00,14590,2026-05-01 12:40:00,14620,2026-05-01 14:40:00,14680,2026-05-01 18:40:00
14561,2026-05-01 10:44:00,train,14202,14561,360,24,0.15,14576,2026-05-01 11:44:00,14591,2026-05-01 12:44:00,14621,2026-05-01 14:44:00,14681,2026-05-01 18:44:00
14562,2026-05-01 10:48:00,train,14203,14562,360,24,0.15,14577,2026-05-01 11:48:00,14592,2026-05-01 12:48:00,14622,2026-05-01 14:48:00,14682,2026-05-01 18:48:00
14564,2026-05-01 10:56:00,train,14205,14564,360,24,0.15,14579,2026-05-01 11:56:00,14594,2026-05-01 12:56:00,14624,2026-05-01 14:56:00,14684,2026-05-01 18:56:00
14565,2026-05-01 11:00:00,train,14206,14565,360,24,0.15,14580,2026-05-01 12:00:00,14595,2026-05-01 13:00:00,14625,2026-05-01 15:00:00,14685,2026-05-01 19:00:00
14566,2026-05-01 11:04:00,train,14207,14566,360,24,0.15,14581,2026-05-01 12:04:00,14596,2026-05-01 13:04:00,14626,2026-05-01 15:04:00,14686,2026-05-01 19:04:00
14568,2026-05-01 11:12:00,train,14209,14568,360,24,0.15,14583,2026-05-01 12:12:00,14598,2026-05-01 13:12:00,14628,2026-05-01 15:12:00,14688,2026-05-01 19:12:00
14569,2026-05-01 11:16:00,train,14210,14569,360,24,0.15,14584,2026-05-01 12:16:00,14599,2026-05-01 13:16:00,14629,2026-05-01 15:16:00,14689,2026-05-01 19:16:00
14570,2026-05-01 11:20:00,train,14211,14570,360,24,0.15,14585,2026-05-01 12:20:00,14600,2026-05-01 13:20:00,14630,2026-05-01 15:20:00,14690,2026-05-01 19:20:00
14571,2026-05-01 11:24:00,train,14212,14571,360,24,0.15,14586,2026-05-01 12:24:00,14601,2026-05-01 13:24:00,14631,2026-05-01 15:24:00,14691,2026-05-01 19:24:00
14573,2026-05-01 11:32:00,train,14214,14573,360,24,0.15,14588,2026-05-01 12:32:00,14603,2026-05-01 13:32:00,14633,2026-05-01 15:32:00,14693,2026-05-01 19:32:00
14574,2026-05-01 11:36:00,train,14215,14574,360,24,0.15,14589,2026-05-01 12:36:00,14604,2026-05-01 13:36:00,14634,2026-05-01 15:36:00,14694,2026-05-01 19:36:00
14575,2026-05-01 11:40:00,train,14216,14575,360,24,0.15,14590,2026-05-01 12:40:00,14605,2026-05-01 13:40:00,14635,2026-05-01 15:40:00,14695,2026-05-01 19:40:00
14576,2026-05-01 11:44:00,train,14217,14576,360,24,0.15,14591,2026-05-01 12:44:00,14606,2026-05-01 13:44:00,14636,2026-05-01 15:44:00,14696,2026-05-01 19:44:00
14577,2026-05-01 11:48:00,train,14218,14577,360,24,0.15,14592,2026-05-01 12:48:00,14607,2026-05-01 13:48:00,14637,2026-05-01 15:48:00,14697,2026-05-01 19:48:00
14578,2026-05-01 11:52:00,train,14219,14578,360,24,0.15,14593,2026-05-01 12:52:00,14608,2026-05-01 13:52:00,14638,2026-05-01 15:52:00,14698,2026-05-01 19:52:00
14579,2026-05-01 11:56:00,train,14220,14579,360,24,0.15,14594,2026-05-01 12:56:00,14609,2026-05-01 13:56:00,14639,2026-05-01 15:56:00,14699,2026-05-01 19:56:00
14580,2026-05-01 12:00:00,train,14221,14580,360,24,0.15,14595,2026-05-01 13:00:00,14610,2026-05-01 14:00:00,14640,2026-05-01 16:00:00,14700,2026-05-01 20:00:00
14581,2026-05-01 12:04:00,train,14222,14581,360,24,0.15,14596,2026-05-01 13:04:00,14611,2026-05-01 14:04:00,14641,2026-05-01 16:04:00,14701,2026-05-01 20:04:00
14582,2026-05-01 12:08:00,train,14223,14582,360,24,0.15,14597,2026-05-01 13:08:00,14612,2026-05-01 14:08:00,14642,2026-05-01 16:08:00,14702,2026-05-01 20:08:00
14583,2026-05-01 12:12:00,train,14224,14583,360,24,0.15,14598,2026-05-01 13:12:00,14613,2026-05-01 14:12:00,14643,2026-05-01 16:12:00,14703,2026-05-01 20:12:00
14584,2026-05-01 12:16:00,train,14225,14584,360,24,0.15,14599,2026-05-01 13:16:00,14614,2026-05-01 14:16:00,14644,2026-05-01 16:16:00,14704,2026-05-01 20:16:00
14585,2026-05-01 12:20:00,train,14226,14585,360,24,0.15,14600,2026-05-01 13:20:00,14615,2026-05-01 14:20:00,14645,2026-05-01 16:20:00,14705,2026-05-01 20:20:00
14586,2026-05-01 12:24:00,train,14227,14586,360,24,0.15,14601,2026-05-01 13:24:00,14616,2026-05-01 14:24:00,14646,2026-05-01 16:24:00,14706,2026-05-01 20:24:00
14590,2026-05-01 12:40:00,train,14231,14590,360,24,0.15,14605,2026-05-01 13:40:00,14620,2026-05-01 14:40:00,14650,2026-05-01 16:40:00,14710,2026-05-01 20:40:00
14591,2026-05-01 12:44:00,train,14232,14591,360,24,0.15,14606,2026-05-01 13:44:00,14621,2026-05-01 14:44:00,14651,2026-05-01 16:44:00,14711,2026-05-01 20:44:00
14592,2026-05-01 12:48:00,train,14233,14592,360,24,0.15,14607,2026-05-01 13:48:00,14622,2026-05-01 14:48:00,14652,2026-05-01 16:48:00,14712,2026-05-01 20:48:00
14595,2026-05-01 13:00:00,train,14236,14595,360,24,0.15,14610,2026-05-01 14:00:00,14625,2026-05-01 15:00:00,14655,2026-05-01 17:00:00,14715,2026-05-01 21:00:00
14596,2026-05-01 13:04:00,train,14237,14596,360,24,0.15,14611,2026-05-01 14:04:00,14626,2026-05-01 15:04:00,14656,2026-05-01 17:04:00,14716,2026-05-01 21:04:00
14597,2026-05-01 13:08:00,train,14238,14597,360,24,0.15,14612,2026-05-01 14:08:00,14627,2026-05-01 15:08:00,14657,2026-05-01 17:08:00,14717,2026-05-01 21:08:00
14599,2026-05-01 13:16:00,train,14240,14599,360,24,0.15,14614,2026-05-01 14:16:00,14629,2026-05-01 15:16:00,14659,2026-05-01 17:16:00,14719,2026-05-01 21:16:00
14600,2026-05-01 13:20:00,train,14241,14600,360,24,0.15,14615,2026-05-01 14:20:00,14630,2026-05-01 15:20:00,14660,2026-05-01 17:20:00,14720,2026-05-01 21:20:00
14601,2026-05-01 13:24:00,train,14242,14601,360,24,0.15,14616,2026-05-01 14:24:00,14631,2026-05-01 15:24:00,14661,2026-05-01 17:24:00,14721,2026-05-01 21:24:00
14605,2026-05-01 13:40:00,train,14246,14605,360,24,0.15,14620,2026-05-01 14:40:00,14635,2026-05-01 15:40:00,14665,2026-05-01 17:40:00,14725,2026-05-01 21:40:00
14606,2026-05-01 13:44:00,train,14247,14606,360,24,0.15,14621,2026-05-01 14:44:00,14636,2026-05-01 15:44:00,14666,2026-05-01 17:44:00,14726,2026-05-01 21:44:00
14607,2026-05-01 13:48:00,train,14248,14607,360,24,0.15,14622,2026-05-01 14:48:00,14637,2026-05-01 15:48:00,14667,2026-05-01 17:48:00,14727,2026-05-01 21:48:00
14609,2026-05-01 13:56:00,train,14250,14609,360,24,0.15,14624,2026-05-01 14:56:00,14639,2026-05-01 15:56:00,14669,2026-05-01 17:56:00,14729,2026-05-01 21:56:00
14610,2026-05-01 14:00:00,train,14251,14610,360,24,0.15,14625,2026-05-01 15:00:00,14640,2026-05-01 16:00:00,14670,2026-05-01 18:00:00,14730,2026-05-01 22:00:00
14611,2026-05-01 14:04:00,train,14252,14611,360,24,0.15,14626,2026-05-01 15:04:00,14641,2026-05-01 16:04:00,14671,2026-05-01 18:04:00,14731,2026-05-01 22:04:00
14612,2026-05-01 14:08:00,train,14253,14612,360,24,0.15,14627,2026-05-01 15:08:00,14642,2026-05-01 16:08:00,14672,2026-05-01 18:08:00,14732,2026-05-01 22:08:00
14614,2026-05-01 14:16:00,train,14255,14614,360,24,0.15,14629,2026-05-01 15:16:00,14644,2026-05-01 16:16:00,14674,2026-05-01 18:16:00,14734,2026-05-01 22:16:00
14646,2026-05-01 16:24:00,train,14287,14646,360,24,0.15,14661,2026-05-01 17:24:00,14676,2026-05-01 18:24:00,14706,2026-05-01 20:24:00,14766,2026-05-02 00:24:00
14647,2026-05-01 16:28:00,train,14288,14647,360,24,0.15,14662,2026-05-01 17:28:00,14677,2026-05-01 18:28:00,14707,2026-05-01 20:28:00,14767,2026-05-02 00:28:00
14648,2026-05-01 16:32:00,train,14289,14648,360,24,0.15,14663,2026-05-01 17:32:00,14678,2026-05-01 18:32:00,14708,2026-05-01 20:32:00,14768,2026-05-02 00:32:00
14649,2026-05-01 16:36:00,train,14290,14649,360,24,0.15,14664,2026-05-01 17:36:00,14679,2026-05-01 18:36:00,14709,2026-05-01 20:36:00,14769,2026-05-02 00:36:00
14650,2026-05-01 16:40:00,train,14291,14650,360,24,0.15,14665,2026-05-01 17:40:00,14680,2026-05-01 18:40:00,14710,2026-05-01 20:40:00,14770,2026-05-02 00:40:00
